,portfolio,date
813,21017.47494406641,2020-03-27
814,21567.710553254976,2020-03-30
815,21032.34742501149,2020-03-31
816,19744.814282478797,2020-04-01
817,19916.05182639031,2020-04-02
818,19788.537729715525,2020-04-03
819,21711.465119498316,2020-04-06
820,21325.70467359937,2020-04-07
821,22066.025219049745,2020-04-08
822,22368.08384321347,2020-04-09
823,22291.37301111095,2020-04-13
824,22951.519198461127,2020-04-14
825,22609.393367389202,2020-04-15
826,22697.865397868314,2020-04-16
827,23201.327123428964,2020-04-17
828,22973.344153929844,2020-04-20
829,22018.298314769097,2020-04-21
830,22345.37516739615,2020-04-22
831,22362.38408237749,2020-04-23
832,22748.64580412777,2020-04-24
833,23173.12605964005,2020-04-27
834,22945.622322286745,2020-04-28
835,23433.15339934431,2020-04-29
836,23395.803859155832,2020-04-30
837,22692.597801986256,2020-05-01
838,22702.05758702406,2020-05-04
839,23050.064501622295,2020-05-05
840,22933.60004074705,2020-05-06
841,22997.219339942094,2020-05-07
842,23353.539186016835,2020-05-08
843,23416.33827076624,2020-05-11
844,22872.75122802312,2020-05-12
845,22362.41952897204,2020-05-13
846,22826.660923725052,2020-05-14
847,22911.4133723181,2020-05-15
848,23296.194195729444,2020-05-18
849,22952.625977828025,2020-05-19
850,23287.194792250375,2020-05-20
851,23015.784535549297,2020-05-21
852,23066.258435078922,2020-05-22
853,23625.06110248294,2020-05-26
854,24472.657105004273,2020-05-27
855,24161.58888795554,2020-05-28
856,24125.67681733469,2020-05-29
857,24147.575325302416,2020-06-01
858,24206.535346373614,2020-06-02
859,24598.558139503843,2020-06-03
860,24714.53902752156,2020-06-04
861,25288.090151403834,2020-06-05
862,25681.384269702226,2020-06-08
863,25280.883600937508,2020-06-09
864,24961.595676989677,2020-06-10
865,23462.20120845754,2020-06-11
866,23830.41445688773,2020-06-12
867,24180.972054150476,2020-06-15
868,24744.19203241234,2020-06-16
869,24536.067130289746,2020-06-17
870,24671.609014811816,2020-06-18
871,24873.05655191899,2020-06-19
872,24727.958373899495,2020-06-22
873,24722.193690523825,2020-06-23
874,24092.658913073567,2020-06-24
875,24535.6284723339,2020-06-25
876,23850.637835674996,2020-06-26
877,24084.359232978444,2020-06-29
878,24405.277879708163,2020-06-30
879,24735.689634640665,2020-07-01
880,24818.00740402551,2020-07-02
881,25420.84897548567,2020-07-06
882,24953.570441308657,2020-07-07
883,25257.494151438517,2020-07-08
884,25038.054482338972,2020-07-09
885,25247.42195416154,2020-07-10
886,24603.907955139573,2020-07-13
887,24895.402185720173,2020-07-14
888,25082.549368404874,2020-07-15
889,24819.04320100881,2020-07-16
890,24858.223802505505,2020-07-17
891,25188.83137106063,2020-07-20
892,25148.288255148276,2020-07-21
893,25139.894829367815,2020-07-22
894,24918.685490558688,2020-07-23
895,24668.056073279266,2020-07-24
896,24940.451258413235,2020-07-27
897,24757.81193754788,2020-07-28
898,24999.45557718379,2020-07-29
899,24624.306933042022,2020-07-30
900,24552.167585652063,2020-07-31
901,24977.43380119923,2020-08-03
902,24833.64301328245,2020-08-04
903,25145.28199299219,2020-08-05
904,25403.700575894432,2020-08-06
905,25503.384815072794,2020-08-07
906,25576.005424728046,2020-08-10
907,25494.431112759718,2020-08-11
908,25532.312080492055,2020-08-12
909,25376.08553269079,2020-08-13
910,25362.207615810847,2020-08-14
911,25116.684506357426,2020-08-17
912,25028.487745432692,2020-08-18
913,25058.85405273769,2020-08-19
914,25046.07791671504,2020-08-20
915,24924.41285711583,2020-08-21
916,25357.46928253554,2020-08-24
917,25758.71665668276,2020-08-25
918,26544.59693018655,2020-08-26
919,27126.39857322024,2020-08-27
920,27175.549137403865,2020-08-28
921,27062.07289387719,2020-08-31
922,27264.10512589879,2020-09-01
923,27690.697331377047,2020-09-02
924,27215.213287866773,2020-09-03
925,27257.86341465365,2020-09-04
926,26469.436909218635,2020-09-08
927,26781.909452419986,2020-09-09
928,26418.274556368215,2020-09-10
929,26456.939220835302,2020-09-11
930,27101.8226815004,2020-09-14
931,27157.87799647227,2020-09-15
932,26994.453723003073,2020-09-16
933,26594.327793521577,2020-09-17
934,26261.298448612502,2020-09-18
935,25748.954443441242,2020-09-21
936,25949.881761940218,2020-09-22
937,25003.656641100613,2020-09-23
938,25074.359648120368,2020-09-24
939,25585.12140633873,2020-09-25
940,26148.869951850913,2020-09-28
941,25970.931809357713,2020-09-29
942,26362.785793702365,2020-09-30
943,26476.556172946297,2020-10-01
944,26141.19435396887,2020-10-02
945,26709.754257799294,2020-10-05
946,26242.90711967585,2020-10-06
947,26835.401005232285,2020-10-07
948,26955.204589314235,2020-10-08
949,27184.849094553094,2020-10-09
950,27692.439648482825,2020-10-12
951,27433.077717203385,2020-10-13
952,27250.624272878926,2020-10-14
953,27070.311684353466,2020-10-15
954,27056.792812381416,2020-10-16
955,26525.522207877628,2020-10-19
956,26694.224167553297,2020-10-20
957,26476.03133483441,2020-10-21
958,26679.115167997956,2020-10-22
959,26348.953498405263,2020-10-23
960,25536.034181014966,2020-10-26
961,25517.447889313265,2020-10-27
962,24480.398265054064,2020-10-28
963,24614.49912633764,2020-10-29
964,24240.55620922672,2020-10-30
965,24484.77965709655,2020-11-02
966,25118.060842077357,2020-11-03
967,25584.96675285676,2020-11-04
968,26278.262672079105,2020-11-05
969,26204.934387401547,2020-11-06
970,28275.95413560657,2020-11-09
971,28173.262977773695,2020-11-10
972,27867.13881880429,2020-11-11
973,27616.53303873609,2020-11-12
974,28174.077794842637,2020-11-13
975,28875.501712234185,2020-11-16
976,28590.569910560687,2020-11-17
977,28238.57545952322,2020-11-18
978,28082.16966517082,2020-11-19
979,27845.015962936435,2020-11-20
980,28522.737067369177,2020-11-23
981,29444.698109957993,2020-11-24
982,29306.202905980444,2020-11-25
983,29215.765744900677,2020-11-27
984,28918.989319680855,2020-11-30
985,29225.160995470516,2020-12-01
986,29850.042189841788,2020-12-02
987,29858.793024890005,2020-12-03
988,30280.862398831407,2020-12-04
989,30073.487092018295,2020-12-07
990,30054.335273453624,2020-12-08
991,29976.135554775272,2020-12-09
992,30018.943544057987,2020-12-10
993,30513.233909921422,2020-12-11
994,29867.124405616527,2020-12-14
995,30420.954205142698,2020-12-15
996,30400.60161481695,2020-12-16
997,30443.578746226245,2020-12-17
998,30171.716228322934,2020-12-18
999,30370.37587091889,2020-12-21
1000,29950.8012548063,2020-12-22
1001,30514.649822526364,2020-12-23
1002,30559.11519036872,2020-12-24
1003,30971.461518482396,2020-12-28
1004,30830.054557006668,2020-12-29
1005,31174.083692058157,2020-12-30
1006,31490.553104734,2020-12-31
1007,31024.446065740525,2021-01-04
1008,31324.273067985458,2021-01-05
1009,32343.830991856452,2021-01-06
1010,32392.033307151753,2021-01-07
1011,32392.3996717113,2021-01-08
1012,32422.58669313234,2021-01-11
1013,32574.922506288363,2021-01-12
1014,32700.13584697416,2021-01-13
1015,32889.35701947846,2021-01-14
1016,32458.843002925016,2021-01-15
1017,32952.268639212525,2021-01-19
1018,33279.55897056502,2021-01-20
1019,32957.981254773615,2021-01-21
1020,32875.9138827723,2021-01-22
1021,32122.38209934187,2021-01-25
1022,31402.78839707587,2021-01-26
1023,30640.8115612505,2021-01-27
1024,31590.12319776688,2021-01-28
1025,30954.94521947783,2021-01-29
1026,31293.17505301495,2021-02-01
1027,32264.25119681476,2021-02-02
1028,32240.5286149844,2021-02-03
1029,33034.723341899604,2021-02-04
1030,33225.669772589856,2021-02-05
1031,33938.155911509435,2021-02-08
1032,33660.41910131666,2021-02-09
1033,33921.7272516466,2021-02-10
1034,34118.49284302863,2021-02-11
1035,34068.75676926422,2021-02-12
1036,34370.734953138126,2021-02-16
1037,34197.3989334286,2021-02-17
1038,33929.9498389927,2021-02-18
1039,34264.93964491411,2021-02-19
1040,34901.42214498411,2021-02-22
1041,35151.28742961726,2021-02-23
1042,35663.56072007176,2021-02-24
1043,34793.671945739785,2021-02-25
1044,34035.83862534396,2021-02-26
1045,34865.17308563173,2021-03-01
1046,34671.649555370066,2021-03-02
1047,34516.39829265545,2021-03-03
1048,34144.194812416434,2021-03-04
1049,34815.304239571204,2021-03-05
1050,35734.1480703704,2021-03-08
1051,35097.84751281228,2021-03-09
1052,35406.858606183014,2021-03-10
1053,35696.69850483417,2021-03-11
1054,35823.851448004374,2021-03-12
1055,35771.51471187759,2021-03-15
1056,35387.032194701096,2021-03-16
1057,35545.12701518415,2021-03-17
1058,35193.68222645476,2021-03-18
1059,35045.371750166334,2021-03-19
1060,35125.299367771186,2021-03-22
1061,34490.48034821703,2021-03-23
1062,34242.185209541785,2021-03-24
1063,34626.85474706063,2021-03-25
1064,34805.03690322615,2021-03-26
1065,34653.75584474335,2021-03-29
1066,34836.5565126878,2021-03-30
1067,34631.41325436022,2021-03-31
1068,35282.90125165957,2021-04-01
1069,35436.4458667915,2021-04-05
1070,35530.56010159861,2021-04-06
1071,35417.03494030189,2021-04-07
1072,35494.14299724693,2021-04-08
1073,35714.75766390765,2021-04-09
1074,35613.108825920215,2021-04-12
1075,35416.59166011453,2021-04-13
1076,35702.81959037883,2021-04-14
1077,35848.75023779296,2021-04-15
1078,36152.0485773035,2021-04-16
1079,36037.4443318472,2021-04-19
1080,35249.04533774959,2021-04-20
1081,35503.18394910102,2021-04-21
1082,35329.832133222255,2021-04-22
1083,35283.771244655945,2021-04-23
1084,35839.2113009194,2021-04-26
1085,35908.27406171025,2021-04-27
1086,35916.88064858818,2021-04-28
1087,36336.00333286826,2021-04-29
1088,36222.262361169436,2021-04-30
1089,36405.46829049577,2021-05-03
1090,36300.60716761963,2021-05-04
1091,36352.660154275254,2021-05-05
1092,36590.332503009835,2021-05-06
1093,37092.06021707657,2021-05-07
1094,37011.52334991188,2021-05-10
1095,36202.851593028056,2021-05-11
1096,35525.71234084597,2021-05-12
1097,35867.90697180095,2021-05-13
1098,35937.56510071272,2021-05-14
1099,35614.09780472555,2021-05-17
1100,35312.08354983911,2021-05-18
1101,35157.83206330343,2021-05-19
1102,35437.69675407122,2021-05-20
1103,35702.824695628406,2021-05-21
1104,36045.94704587619,2021-05-24
1105,36103.55401019159,2021-05-25
1106,36214.304726576534,2021-05-26
1107,36537.18965291921,2021-05-27
1108,36634.93052848154,2021-05-28
1109,36976.519108882094,2021-06-01
1110,36840.004289041215,2021-06-02
1111,36795.86518869072,2021-06-03
1112,37012.48709719297,2021-06-04
1113,37067.60711816912,2021-06-07
1114,37059.226615860025,2021-06-08
1115,36776.98079185414,2021-06-09
1116,36687.238761522276,2021-06-10
1117,36986.603412578435,2021-06-11
1118,37014.0016837292,2021-06-14
1119,36973.12260363206,2021-06-15
1120,36695.97391613502,2021-06-16
1121,36463.27306020131,2021-06-17
1122,35846.3177346538,2021-06-18
1123,36666.65078704627,2021-06-21
1124,36637.599518863666,2021-06-22
1125,36867.46804469247,2021-06-23
1126,37270.24330049447,2021-06-24
1127,37352.18766399108,2021-06-25
1128,36942.92245329713,2021-06-28
1129,36781.93765882444,2021-06-29
1130,36996.802972344136,2021-06-30
